content_name,tree
jfor5,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-Constant;ROOT-ConstantInitializationStatement;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-ClassDefinition;ROOT-Constant;ROOT-ConstantInitializationStatement;ROOT-DoubleDataType;ROOT-PublicClassSpecifier;ROOT-SimpleAssignmentExpression;@ROOT-Constant;ROOT-ConstantInitializationStatement;ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;@ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-LessExpression;ROOT-WhileStatement;@WhileStatement-AddExpression;WhileStatement-DivideExpression;WhileStatement-DoubleDataType;WhileStatement-LessExpression;WhileStatement-MultiplyExpression;WhileStatement-PostIncrementExpression;WhileStatement-SimpleAssignmentExpression;@ROOT-PostIncrementExpression;@ROOT-DivideExpression;ROOT-DoubleDataType;ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-SimpleAssignmentExpression;@ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-ForStatement;ROOT-IntDataType;ROOT-LessEqualExpression;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-ReturnStatement;@ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-InstanceField;ROOT-IntDataType;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;
jnested_loops1,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ForStatement;ROOT-IntDataType;ROOT-LessEqualExpression;ROOT-NestedForLoops;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;@NestedForLoops-ForStatement;NestedForLoops-IntDataType;NestedForLoops-LessEqualExpression;NestedForLoops-MultiplyExpression;NestedForLoops-PostIncrementExpression;NestedForLoops-SimpleAssignmentExpression;@ROOT-ForStatement;ROOT-IntDataType;ROOT-LessEqualExpression;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;@ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;
jnested2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ForStatement;ROOT-IntDataType;ROOT-LessExpression;ROOT-NestedForLoops;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;@NestedForLoops-AddAssignmentExpression;NestedForLoops-ForStatement;NestedForLoops-IntDataType;NestedForLoops-LessExpression;NestedForLoops-PostIncrementExpression;NestedForLoops-SimpleAssignmentExpression;@ROOT-ForStatement;ROOT-IntDataType;ROOT-LessExpression;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;@ROOT-AddAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.print;
jif_else1,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-GreaterExpression;ROOT-IfStatement;ROOT-ModulusExpression;@IfStatement-AddAssignmentExpression;IfStatement-GreaterExpression;IfStatement-ModulusExpression;@ROOT-AddAssignmentExpression;
jif_else2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ClassDefinition;ROOT-GreaterExpression;ROOT-IfElseStatement;ROOT-ObjectMethodInvocation;ROOT-PublicClassSpecifier;@IfElseStatement-ActualMethodParameter;IfElseStatement-ClassDefinition;IfElseStatement-ConstructorDefinition;IfElseStatement-GreaterExpression;IfElseStatement-ObjectMethodInvocation;IfElseStatement-PublicClassSpecifier;IfElseStatement-PublicConstructorSpecifier;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;@ROOT-ConstructorDefinition;ROOT-PublicConstructorSpecifier;@ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-ReturnStatement;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;
jif_else3,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-GreaterExpression;ROOT-IfElseIfStatement;ROOT-ObjectMethodInvocation;@IfElseIfStatement-ActualMethodParameter;IfElseIfStatement-ConstructorDefinition;IfElseIfStatement-GreaterExpression;IfElseIfStatement-IfElseStatement;IfElseIfStatement-ObjectMethodInvocation;IfElseIfStatement-PublicConstructorSpecifier;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;@ROOT-GreaterExpression;ROOT-IfElseStatement;ROOT-ObjectMethodInvocation;@IfElseStatement-ActualMethodParameter;IfElseStatement-ConstructorDefinition;IfElseStatement-GreaterExpression;IfElseStatement-ObjectMethodInvocation;IfElseStatement-PublicConstructorSpecifier;@ROOT-ConstructorDefinition;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-ReturnStatement;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;
jif_else4,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ClassDefinition;ROOT-GreaterExpression;ROOT-IfStatement;ROOT-ObjectMethodInvocation;ROOT-PublicClassSpecifier;@IfStatement-ActualMethodParameter;IfStatement-ClassDefinition;IfStatement-GreaterExpression;IfStatement-LessExpression;IfStatement-ObjectMethodInvocation;IfStatement-PublicClassSpecifier;@ROOT-IfStatement;ROOT-LessExpression;ROOT-ObjectMethodInvocation;@IfStatement-ActualMethodParameter;IfStatement-LessExpression;IfStatement-ObjectMethodInvocation;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;@ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-ReturnStatement;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;
jif_else5,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-GreaterExpression;ROOT-IfElseIfStatement;@IfElseIfStatement-GreaterExpression;IfElseIfStatement-IfElseStatement;IfElseIfStatement-ModulusExpression;IfElseIfStatement-PostDecrementExpression;IfElseIfStatement-PostIncrementExpression;IfElseIfStatement-SimpleAssignmentExpression;@ROOT-GreaterExpression;ROOT-IfElseStatement;ROOT-ModulusExpression;@IfElseStatement-GreaterExpression;IfElseStatement-ModulusExpression;IfElseStatement-PostDecrementExpression;IfElseStatement-PostIncrementExpression;@ROOT-PostIncrementExpression;@ROOT-PostDecrementExpression;@ROOT-GreaterExpression;ROOT-IfElseStatement;@IfElseStatement-GreaterExpression;IfElseStatement-ModulusExpression;IfElseStatement-SimpleAssignmentExpression;@ROOT-ModulusExpression;ROOT-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;
jvariable1,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-AddAssignmentExpression;
jswitch1,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-SwitchStatement;@SwitchStatement-ActualMethodParameter;SwitchStatement-BreakStatement;SwitchStatement-CaseClause;SwitchStatement-DefaultClause;SwitchStatement-StringDataType;SwitchStatement-StringLiteral;SwitchStatement-java.lang.System.out.print;@ROOT-CaseClause;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.print;@ROOT-BreakStatement;@ROOT-DefaultClause;
jstring1,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringVariable;ROOT-java.lang.String.substring;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.print;
jstring2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringVariable;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;ROOT-java.lang.String.length;
jarray1,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ArrayDataType;ROOT-ArrayInitializationStatement;ROOT-ArrayInitializer;ROOT-ArrayVariable;ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-LessExpression;ROOT-WhileStatement;@WhileStatement-AddAssignmentExpression;WhileStatement-ArrayElement;WhileStatement-LessExpression;WhileStatement-PostIncrementExpression;@ROOT-AddAssignmentExpression;ROOT-ArrayElement;@ROOT-PostIncrementExpression;
jarray2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ArrayInitializationStatement;ROOT-ArrayInitializer;ROOT-ArrayVariable;ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ArrayLength;ROOT-ForStatement;ROOT-IntDataType;ROOT-LessExpression;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;@ROOT-ArrayElement;ROOT-GreaterExpression;ROOT-IfStatement;@IfStatement-AddExpression;IfStatement-ArrayElement;IfStatement-GreaterExpression;IfStatement-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-ArrayElement;ROOT-SimpleAssignmentExpression;
jarraylist1,ROOT-ImportStatement;ROOT-java.util.ArrayList;@ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-ClassDefinition;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicClassSpecifier;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-GenericObjectCreationStatement;ROOT-SimpleAssignmentExpression;ROOT-java.util.ArrayList;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-java.util.ArrayList.add;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ConstructorDefinition;ROOT-ObjectCreationStatement;ROOT-PublicConstructorSpecifier;ROOT-java.util.ArrayList.add;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;ROOT-java.util.ArrayList.add;@ROOT-ActualMethodParameter;ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;ROOT-java.util.ArrayList.get;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-PublicConstructorSpecifier;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-PublicConstructorSpecifier;@ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-ReturnStatement;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-InstanceField;ROOT-IntDataType;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;
jarraylist2,ROOT-ImportStatement;ROOT-java.util.ArrayList;@ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-GenericObjectCreationStatement;ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-java.util.ArrayList;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.util.ArrayList.add;@ROOT-EqualExpression;ROOT-IfElseIfStatement;ROOT-ModulusExpression;@IfElseIfStatement-ActualMethodParameter;IfElseIfStatement-EqualExpression;IfElseIfStatement-IfElseStatement;IfElseIfStatement-ModulusExpression;IfElseIfStatement-StringDataType;IfElseIfStatement-StringLiteral;IfElseIfStatement-java.util.ArrayList.add;IfElseIfStatement-java.util.ArrayList.remove;IfElseIfStatement-java.util.ArrayList.set;@ROOT-EqualExpression;ROOT-IfElseStatement;ROOT-ModulusExpression;@IfElseStatement-ActualMethodParameter;IfElseStatement-EqualExpression;IfElseStatement-ModulusExpression;IfElseStatement-StringDataType;IfElseStatement-StringLiteral;IfElseStatement-java.util.ArrayList.remove;IfElseStatement-java.util.ArrayList.set;@ROOT-ActualMethodParameter;ROOT-java.util.ArrayList.remove;@ROOT-ActualMethodParameter;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.util.ArrayList.set;@ROOT-SimpleAssignmentExpression;ROOT-java.util.ArrayList.size;
jwrapper_class1,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-SimpleAssignmentExpression;ROOT-WrapperClassConstructorCall;ROOT-WrapperClassCreationStatement;ROOT-java.lang.Double;@ROOT-ActualMethodParameter;ROOT-SimpleAssignmentExpression;ROOT-WrapperClassConstructorCall;ROOT-WrapperClassCreationStatement;ROOT-java.lang.Integer;@ROOT-DoubleDataType;ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;
j2d_arrays1,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ArrayInitializationStatement;ROOT-ArrayInitializer;ROOT-ArrayVariable;ROOT-IntDataType;ROOT-MultiDimensionalArrayDataType;ROOT-SimpleAssignmentExpression;@ArrayInitializationStatement-ArrayInitializer;ArrayInitializationStatement-ArrayVariable;ArrayInitializationStatement-IntDataType;ArrayInitializationStatement-MultiDimensionalArrayDataType;ArrayInitializationStatement-SimpleAssignmentExpression;@ArrayInitializer-ArrayInitializationStatement;ArrayInitializer-ArrayVariable;ArrayInitializer-IntDataType;ArrayInitializer-MultiDimensionalArrayDataType;ArrayInitializer-SimpleAssignmentExpression;@ArrayVariable-ArrayInitializationStatement;ArrayVariable-ArrayInitializer;ArrayVariable-IntDataType;ArrayVariable-MultiDimensionalArrayDataType;ArrayVariable-SimpleAssignmentExpression;@MultiDimensionalArrayDataType-ArrayInitializationStatement;MultiDimensionalArrayDataType-ArrayInitializer;MultiDimensionalArrayDataType-ArrayVariable;MultiDimensionalArrayDataType-IntDataType;MultiDimensionalArrayDataType-SimpleAssignmentExpression;@ROOT-ArrayElement;ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-IntDataType;ROOT-SimpleAssignmentExpression;
jarraylist3,ROOT-ImportStatement;ROOT-java.util.ArrayList;@ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-ClassDefinition;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicClassSpecifier;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-GenericObjectCreationStatement;ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-java.util.ArrayList;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-ForStatement;ROOT-IntDataType;ROOT-LessExpression;ROOT-PostIncrementExpression;ROOT-PublicConstructorSpecifier;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.util.ArrayList.add;@ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;ROOT-java.util.ArrayList.size;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;ROOT-java.util.ArrayList.get;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-ConstructorDefinition;ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-PublicConstructorSpecifier;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-PublicConstructorSpecifier;@ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-ReturnStatement;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-InstanceField;ROOT-IntDataType;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;
jarray3,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ArrayDataType;ROOT-ArrayInitializationStatement;ROOT-ArrayInitializer;ROOT-ArrayVariable;ROOT-ClassDefinition;ROOT-DoubleDataType;ROOT-PublicClassSpecifier;ROOT-SimpleAssignmentExpression;@ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ArrayLength;ROOT-ForStatement;ROOT-IntDataType;ROOT-LessExpression;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ArrayElement;ROOT-ObjectMethodInvocation;@ROOT-ActualMethodParameter;ROOT-ConstructorDefinition;ROOT-ObjectMethodInvocation;ROOT-PublicConstructorSpecifier;@ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-AddExpression;ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-MultiplyExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-ReturnStatement;@ROOT-ClassConstantInitializationStatement;ROOT-ClassField;ROOT-DoubleDataType;ROOT-FinalFieldSpecifier;ROOT-PublicFieldSpecifier;ROOT-SimpleAssignmentExpression;ROOT-StaticFieldSpecifier;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;
jnested3,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-ClassDefinition;ROOT-ForStatement;ROOT-IntDataType;ROOT-LessExpression;ROOT-NestedForLoops;ROOT-PostIncrementExpression;ROOT-PublicClassSpecifier;ROOT-SimpleAssignmentExpression;@NestedForLoops-ActualMethodParameter;NestedForLoops-AddAssignmentExpression;NestedForLoops-ClassDefinition;NestedForLoops-ConstructorCall;NestedForLoops-ConstructorDefinition;NestedForLoops-ForStatement;NestedForLoops-IntDataType;NestedForLoops-LessExpression;NestedForLoops-MultiplyExpression;NestedForLoops-ObjectCreationStatement;NestedForLoops-ObjectMethodInvocation;NestedForLoops-PostIncrementExpression;NestedForLoops-PublicClassSpecifier;NestedForLoops-PublicConstructorSpecifier;NestedForLoops-SimpleAssignmentExpression;@ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ForStatement;ROOT-IntDataType;ROOT-LessExpression;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-MultiplyExpression;ROOT-ObjectMethodInvocation;@ROOT-AddAssignmentExpression;ROOT-ConstructorDefinition;ROOT-ObjectMethodInvocation;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-ReturnStatement;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;
